time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,-0.008542554838939793,-0.01300776338880507,10.481515534880726,6.271027843007504,0.009239721486173025,0.0,-0.037114531948845245,-0.060687803034609064,1.3600787692617,0.04084516522225445,0.020107966493368937,0.0,462.2702111774189,461.8450256817325,461.039693469306,463.82932429493246
0.7200000000000003,-0.010961283806555573,-0.016885464333110455,10.565707151431546,6.2739822232195905,0.010680524387862711,0.0,-0.04364206702992342,-0.06829394732145092,1.4462048920719053,0.0622174333705225,0.030859969155288033,0.0,433.39657418671555,434.29933549153276,433.95412455413856,435.74577475992635
0.7800000000000004,-0.013832240443045119,-0.021178201172019285,10.65772057892463,6.277366161841016,0.012183972765139828,0.0,-0.052247783640189595,-0.07438915137638115,1.6206794370021564,0.04102501365903197,0.009735406667666913,0.0,462.7115791399861,461.045790126034,462.9202207776916,461.251706878992
0.8400000000000004,-0.017230131927070458,-0.02575600904389055,10.758703552854294,6.280243396840881,0.012587688460771851,0.0,-0.061066141833478436,-0.07791885140392092,1.7452385055177726,0.05908866086484569,-8.969916211678391e-05,0.0,447.7924719542127,446.99247629827653,446.29144339961107,447.7646097007569
0.9000000000000005,-0.021146780635135927,-0.030477337214695813,10.865835247220552,0.00039060938673429746,0.012418047695232914,0.0,-0.06947934697221828,-0.07911674629391922,1.8256937160528017,0.0472921754533926,-0.008958477250495311,0.0,434.11834527971166,433.37363486851206,434.1040638253473,433.1152711742924
0.9600000000000005,-0.025605159819774063,-0.03520301153994697,10.981228591007573,0.003298362755166373,0.011618641471740077,0.0,-0.07905410900925944,-0.07807284917635436,2.0204283915693395,0.05070546562921589,-0.0239179655611303,0.0,471.05551983888125,469.89746682449777,467.72058807861356,467.9876371853262
1.0200000000000005,-0.03060976659898826,-0.039798901835163936,11.107803067446522,0.006258786003910721,0.01020085874669352,0.0,-0.0876007427974791,-0.07478400048999158,2.1983967279432033,0.04646108082519816,-0.023059413789237395,0.0,464.378692724484,464.4459967819789,465.4480001282882,465.11712162376926
1.0800000000000005,-0.03609029427975238,-0.044133390428202184,11.244612208754763,0.009061185378187453,0.008593431601039647,0.0,-0.09491552273206083,-0.06939003920635489,2.3615853632640635,0.04719318409794731,-0.03555179716541408,0.0,461.19551796855086,460.2076549996653,461.43755845980826,461.49655710668475
1.1400000000000006,-0.0419840359444182,-0.048065210268193735,11.39285493598848,0.01162505751454912,0.006558628120447274,0.0,-0.1012904293882814,-0.06135064433252353,2.579373313487549,0.03184771802712709,-0.030823530250757458,0.0,478.73767570239215,479.0969146603552,477.5646151413254,476.3935746243161
1.2000000000000006,-0.0481880630332908,-0.051502931352196676,11.550289645696292,0.013659534602815881,0.00447424258030793,0.0,-0.10531361615733052,-0.05304418619963299,2.6682464470349765,0.03773842567932975,-0.044021907157654215,0.0,440.6306648621909,439.53765748203335,439.24235117142626,439.73107365585406
1.2600000000000007,-0.05459011201718034,-0.05439327144365828,11.713511189565747,0.015544704137589349,0.0018574871060206277,0.0,-0.10781773731305355,-0.043086272540182206,2.772224048131019,0.014145998689581609,-0.04280650931868851,0.0,445.05354237815925,445.1519455954204,445.82783363667255,443.896353475766
1.3200000000000007,-0.0610867370097718,-0.05666980563098046,11.88186153745426,0.01636085621629846,6.282333343919062,0.0,-0.10848070935477087,-0.032719671481873054,2.839289532798442,0.012492865710923713,-0.050329567453012855,0.0,433.7050898536223,433.0715150543607,434.29331478030235,434.15452429741197
1.3800000000000008,-0.06756956690641806,-0.058322025255396405,12.053422000890842,0.017075103558418903,6.279426283620552,0.0,-0.10733836869353827,-0.02228755596511174,2.8792916009412854,0.010699864112502537,-0.04493740741459917,0.0,424.37002960778005,424.8310601585159,426.2451322527246,426.0917581583066
1.4400000000000008,-0.07390430185595864,-0.0592314059249527,12.233422093970338,0.017471643800097247,6.276524928253416,0.0,-0.10348003854863456,-0.007969917701247312,3.1200848247940582,-0.0031781207316989796,-0.05625848235226791,0.0,487.76454141660366,486.9171032056152,487.13121130186204,486.0922539034174
1.5000000000000009,-0.07994665486034977,-0.05930993510573481,12.425895048252679,0.017314402112078575,6.273080726949281,0.0,-0.09755012793374389,0.0053243449889502185,3.295190787376813,-0.0015284409883683718,-0.059796429730060725,0.0,468.98779007685357,468.71082428037437,469.2365224662914,469.3646246786474
1.560000000000001,-0.08557693763503489,-0.05863044058627256,12.626687321682668,0.018153273663344294,6.269177618728072,0.0,-0.08974916537205346,0.017369557683681314,3.397582153265028,0.03430197188244835,-0.0784587401155536,0.0,448.37956980564235,446.8575775029511,446.85269643438164,449.76411280128355
1.620000000000001,-0.09064756401231329,-0.057196006075084356,12.834051631024156,0.020179255757541092,6.264198893066064,0.0,-0.0787736501280285,0.030651628623834623,3.5142000386972794,0.03267327987090541,-0.09403347170296789,0.0,452.82036532052257,451.56007860045605,453.9075938656815,453.77729987420133
1.680000000000001,-0.09500448934971165,-0.05497692577594622,13.045733716414299,0.02236772155440292,6.258112352486556,0.0,-0.06593062255196855,0.04350601126740192,3.541770791892054,0.04315887689805505,-0.1234594064415675,0.0,426.6745542071428,424.1447557449537,425.11783468139953,426.01606694685387
1.740000000000001,-0.09836057575865145,-0.05184764171762496,13.263285926039506,0.024489669766392552,6.25043906906042,0.0,-0.045111329400598574,0.06106415097140169,3.709413675229007,0.011354358079218066,-0.13866027766831873,0.0,469.60943258085456,468.41461264504176,471.0939079568766,468.62853881597914
1.8000000000000012,-0.10032328134340164,-0.0476486079522708,13.489925945528997,0.025305926680043278,6.242538762976951,0.0,-0.01946152459866698,0.07897269463524514,3.844777154785711,0.017761888313995236,-0.12046641010192931,0.0,459.79830969904907,461.22200890615443,460.99918384783075,461.5051146452608
1.8600000000000012,-0.1005707476411635,-0.0423509391343022,13.724881948716027,0.026001488158343022,6.2349885702465535,0.0,0.01198798573669874,0.09770306928403137,3.986569221638669,-0.005102170591375825,-0.13962112216862774,0.0,464.0653045032714,462.5452219131393,465.2093677277873,463.4154208425483
1.9200000000000013,-0.09882251831180675,-0.035951511101022834,13.967103859614928,0.02607702339651663,6.226263328638099,0.0,0.04713733346551986,0.11559144365011084,4.087095364118089,0.011644725897926152,-0.1607083820174137,0.0,452.9516940787763,451.2327111153427,451.8084493232097,453.15673378857394
1.9800000000000013,-0.09466073826934161,-0.0284209711939362,14.217376053075975,0.026469524116972565,6.21639720528948,0.0,0.09264302943538404,0.1354728695199971,4.254633429248109,-0.006369148356774738,-0.1731726465388366,0.0,474.46569232154036,473.4836078694268,473.5213946686106,472.13343230371856
2.0400000000000014,-0.08780170077615142,-0.019793056513724545,14.473918511607286,0.025813077919518257,6.206618618203869,0.0,0.13691732123596764,0.15207153255671502,4.296555616764849,-0.022162467691870157,-0.1479209777290768,0.0,435.47628692015167,437.5572200838526,436.3481350437864,435.0276667534658
2.1000000000000014,-0.0778473057283115,-0.010100858673191913,14.736259612264798,0.024610876873281562,6.19741461400622,0.0,0.19583695668869358,0.17084614653119323,4.447488858574269,-0.016092487960936694,-0.1675534471608274,0.0,471.2031105399729,469.6616679747821,469.9795604767823,470.44987851682083
2.1600000000000015,-0.0639861953880588,0.0007371336375795714,15.009487525352652,0.0236504581930701,6.1874061841033345,0.0,0.26731393850520546,0.1902823324138189,4.659153805872402,-0.015836511478553403,-0.16535684265687664,0.0,489.49758494763853,489.6372472707303,489.2847028494482,489.30388067440174
2.2200000000000015,-0.04589157452997539,0.01264688182900303,15.292380302132067,0.022692630558183602,6.17756856700816,0.0,0.33681756390547535,0.20659633463163818,4.770031452912023,-0.016219569892384614,-0.16130750235940125,0.0,461.8257520928437,462.12054875762465,461.13673576155065,461.10657676515433
2.2800000000000016,-0.023354906392484723,0.025528491454532835,15.58251597696237,0.021804155973980777,6.167736165621852,0.0,0.41538168471251363,0.2226754869790494,4.900471155245437,-0.012124435954144721,-0.1695658848983861,0.0,469.15397522183184,468.48809997266875,468.32527842820394,468.64384617392756
2.3400000000000016,0.004006796627359744,0.03933686354998976,15.879578618074262,0.02074365270784284,6.157286725514451,0.0,0.4976712538337479,0.23750213308079973,5.001026560773146,-0.032100806214057274,-0.18541915587846924,0.0,461.96625278511124,460.6860889672752,461.483662170539,459.9039801047077
2.4000000000000017,0.036235976102219625,0.05396159306277613,16.18039554441713,0.01864486281036637,6.146086571931974,0.0,0.5776311977939192,0.24979975815522387,5.025928852405814,-0.04146765128310544,-0.18929018274415024,0.0,438.8818899251617,438.5260741929794,438.73258278315603,437.95351204216377
2.4600000000000017,0.07325760948899196,0.06925559390717981,16.481164819258385,0.01565148095691704,6.134681487619883,0.0,0.657382647746035,0.2597783270051659,4.999654328741219,-0.07761014744764073,-0.19172046837263948,0.0,422.6965374329719,422.4497900470803,423.647344432888,420.525518460427
2.520000000000002,0.11573020150244241,0.0851361047869499,16.783451775535017,0.01074592159665233,6.1238130272074045,0.0,0.7594077013605136,0.2690922554336553,5.076023505150199,-0.09170789450712483,-0.16566583099046273,0.0,454.54738708737585,456.5993555357396,456.2033236407886,455.070764851643
2.580000000000002,0.16481314594460797,0.10149041642526413,17.09199098947523,0.00547859720830246,6.113897228260253,0.0,0.877642102087214,0.27546732925417455,5.207786479666714,-0.08092440406162237,-0.16447127292756084,0.0,474.01457543146233,474.08217599458146,472.86175952915926,473.68590985523093
2.640000000000002,0.221160865960429,0.11811361520175925,17.408150650589903,0.0004950032219115386,6.104259505946644,0.0,1.0015286468738314,0.27811550936966456,5.330045602438475,-0.08771189672454124,-0.15388663145863427,0.0,471.9724406523843,472.76583394075976,472.90094520012815,472.37256049315425
2.700000000000002,0.2844005547891473,0.1347890730953518,17.727532726981103,6.278054870495726,6.0948541322585825,0.0,1.1072486094980527,0.27727029223053684,5.315857712285363,-0.10996286827916237,-0.16321197156121645,0.0,431.48143344823586,430.6690913342323,432.3230001655489,430.4357003695596
